K1_eta1_sigma_k,N,N_over_sample_expression,T,checker_absolute_difference,d,eta1,eta2,exact_rip_delta,factor,factor_value,final_normalized_stacked_distance_squared,final_stacked_distance_squared,initial_normalized_stacked_distance_squared,initial_stacked_distance_squared,k,kappa,permuted_task_control,realized_condition_number,realized_sigma_k_M_star,sample_expression_without_hidden_constants,seed,sigma,sigma_1_M_star,sigma_k,sigma_squared,success
7.023319615912209,256,0.4938271604938271,32,0.0,128,0.0043895747599451305,0.13333333333333333,0.0,kappa,1.5,0.03393329781661521,0.33933297816615204,0.9975489178468333,9.975489178468333,4,1.5,False,1.5,1.0,518.4000000000001,8603,0.4,1.5,1.0,0.16000000000000003,False
7.023319615912209,256,0.4938271604938271,32,5.551115123125783e-17,128,0.0043895747599451305,0.13333333333333333,0.0,kappa,1.5,0.03145187033549067,0.3145187033549067,0.9972453873804609,9.97245387380461,4,1.5,False,1.5,1.0,518.4000000000001,8604,0.4,1.5,1.0,0.16000000000000003,False
7.023319615912209,256,0.4938271604938271,32,0.0,128,0.0043895747599451305,0.13333333333333333,0.0,kappa,1.5,0.028388334930812654,0.2838833493081265,0.9971792446137002,9.971792446137,4,1.5,False,1.5,1.0,518.4000000000001,8605,0.4,1.5,1.0,0.16000000000000003,False
7.023319615912209,512,0.9876543209876542,32,0.0,128,0.0043895747599451305,0.13333333333333333,0.0,kappa,1.5,0.015566833997489194,0.15566833997489193,0.997411081463679,9.97411081463679,4,1.5,False,1.5,1.0,518.4000000000001,8601,0.4,1.5,1.0,0.16000000000000003,True
7.023319615912209,512,0.9876543209876542,32,0.0,128,0.0043895747599451305,0.13333333333333333,0.0,kappa,1.5,0.015124110418273695,0.15124110418273695,0.9983960802724063,9.983960802724063,4,1.5,False,1.5,1.0,518.4000000000001,8602,0.4,1.5,1.0,0.16000000000000003,True
7.023319615912209,512,0.9876543209876542,32,2.7755575615628914e-17,128,0.0043895747599451305,0.13333333333333333,0.0,kappa,1.5,0.01672510139834928,0.1672510139834928,0.9975489178468333,9.975489178468333,4,1.5,False,1.5,1.0,518.4000000000001,8603,0.4,1.5,1.0,0.16000000000000003,True
7.023319615912209,512,0.9876543209876542,32,2.7755575615628914e-17,128,0.0043895747599451305,0.13333333333333333,0.0,kappa,1.5,0.015650553429823903,0.15650553429823905,0.9972453873804609,9.97245387380461,4,1.5,False,1.5,1.0,518.4000000000001,8604,0.4,1.5,1.0,0.16000000000000003,True
7.023319615912209,512,0.9876543209876542,32,0.0,128,0.0043895747599451305,0.13333333333333333,0.0,kappa,1.5,0.014229989809110296,0.14229989809110294,0.9971792446137002,9.971792446137,4,1.5,False,1.5,1.0,518.4000000000001,8605,0.4,1.5,1.0,0.16000000000000003,True
7.023319615912209,1024,1.9753086419753083,32,0.0,128,0.0043895747599451305,0.13333333333333333,0.0,kappa,1.5,0.00779720267850093,0.07797202678500931,0.997411081463679,9.97411081463679,4,1.5,False,1.5,1.0,518.4000000000001,8601,0.4,1.5,1.0,0.16000000000000003,True
7.023319615912209,1024,1.9753086419753083,32,1.3877787807814457e-17,128,0.0043895747599451305,0.13333333333333333,0.0,kappa,1.5,0.0075682395369831455,0.07568239536983146,0.9983960802724063,9.983960802724063,4,1.5,False,1.5,1.0,518.4000000000001,8602,0.4,1.5,1.0,0.16000000000000003,True
7.023319615912209,1024,1.9753086419753083,32,0.0,128,0.0043895747599451305,0.13333333333333333,0.0,kappa,1.5,0.008286597280903873,0.08286597280903873,0.9975489178468333,9.975489178468333,4,1.5,False,1.5,1.0,518.4000000000001,8603,0.4,1.5,1.0,0.16000000000000003,True
7.023319615912209,1024,1.9753086419753083,32,0.0,128,0.0043895747599451305,0.13333333333333333,0.0,kappa,1.5,0.007804605203052541,0.07804605203052542,0.9972453873804609,9.97245387380461,4,1.5,False,1.5,1.0,518.4000000000001,8604,0.4,1.5,1.0,0.16000000000000003,True
7.023319615912209,1024,1.9753086419753083,32,0.0,128,0.0043895747599451305,0.13333333333333333,0.0,kappa,1.5,0.007140427674918612,0.0714042767491861,0.9971792446137002,9.971792446137,4,1.5,False,1.5,1.0,518.4000000000001,8605,0.4,1.5,1.0,0.16000000000000003,True
7.023319615912209,2048,3.9506172839506166,32,6.938893903907228e-18,128,0.0043895747599451305,0.13333333333333333,0.0,kappa,1.5,0.0039050632423097325,0.03905063242309732,0.997411081463679,9.97411081463679,4,1.5,False,1.5,1.0,518.4000000000001,8601,0.4,1.5,1.0,0.16000000000000003,True
7.023319615912209,2048,3.9506172839506166,32,0.0,128,0.0043895747599451305,0.13333333333333333,0.0,kappa,1.5,0.0037882862160755967,0.03788286216075597,0.9983960802724063,9.983960802724063,4,1.5,False,1.5,1.0,518.4000000000001,8602,0.4,1.5,1.0,0.16000000000000003,True
7.023319615912209,2048,3.9506172839506166,32,0.0,128,0.0043895747599451305,0.13333333333333333,0.0,kappa,1.5,0.004119029000917623,0.041190290009176234,0.9975489178468333,9.975489178468333,4,1.5,False,1.5,1.0,518.4000000000001,8603,0.4,1.5,1.0,0.16000000000000003,True
7.023319615912209,2048,3.9506172839506166,32,0.0,128,0.0043895747599451305,0.13333333333333333,0.0,kappa,1.5,0.00389656009410099,0.038965600941009905,0.9972453873804609,9.97245387380461,4,1.5,False,1.5,1.0,518.4000000000001,8604,0.4,1.5,1.0,0.16000000000000003,True
7.023319615912209,2048,3.9506172839506166,32,6.938893903907228e-18,128,0.0043895747599451305,0.13333333333333333,0.0,kappa,1.5,0.003582273949439333,0.035822739494393324,0.9971792446137002,9.971792446137,4,1.5,False,1.5,1.0,518.4000000000001,8605,0.4,1.5,1.0,0.16000000000000003,True
7.023319615912209,4096,7.901234567901233,32,0.0,128,0.0043895747599451305,0.13333333333333333,0.0,kappa,1.5,0.0019551801777256956,0.019551801777256957,0.997411081463679,9.97411081463679,4,1.5,False,1.5,1.0,518.4000000000001,8601,0.4,1.5,1.0,0.16000000000000003,True
7.023319615912209,4096,7.901234567901233,32,0.0,128,0.0043895747599451305,0.13333333333333333,0.0,kappa,1.5,0.001896131835393331,0.01896131835393331,0.9983960802724063,9.983960802724063,4,1.5,False,1.5,1.0,518.4000000000001,8602,0.4,1.5,1.0,0.16000000000000003,True
7.023319615912209,4096,7.901234567901233,32,0.0,128,0.0043895747599451305,0.13333333333333333,0.0,kappa,1.5,0.0020516121244841677,0.020516121244841676,0.9975489178468333,9.975489178468333,4,1.5,False,1.5,1.0,518.4000000000001,8603,0.4,1.5,1.0,0.16000000000000003,True
7.023319615912209,4096,7.901234567901233,32,3.469446951953614e-18,128,0.0043895747599451305,0.13333333333333333,0.0,kappa,1.5,0.0019466555234961495,0.019466555234961498,0.9972453873804609,9.97245387380461,4,1.5,False,1.5,1.0,518.4000000000001,8604,0.4,1.5,1.0,0.16000000000000003,True
7.023319615912209,4096,7.901234567901233,32,0.0,128,0.0043895747599451305,0.13333333333333333,0.0,kappa,1.5,0.001796150897459409,0.017961508974594087,0.9971792446137002,9.971792446137,4,1.5,False,1.5,1.0,518.4000000000001,8605,0.4,1.5,1.0,0.16000000000000003,True
1.25,32,0.019531249999999997,32,0.0,128,0.00078125,0.1,0.0,kappa,2.0,0.1873633011090822,2.2483596133089865,0.9976432542113464,11.971719050536157,4,2.0,False,2.0,1.0,1638.4000000000003,8601,0.4,2.0,1.0,0.16000000000000003,False
1.25,32,0.019531249999999997,32,0.0,128,0.00078125,0.1,0.0,kappa,2.0,0.17907049108711465,2.148845893045377,0.9985540417351869,11.982648500822249,4,2.0,False,2.0,1.0,1638.4000000000003,8602,0.4,2.0,1.0,0.16000000000000003,False
1.25,32,0.019531249999999997,32,0.0,128,0.00078125,0.1,0.0,kappa,2.0,0.21643798577074408,2.5972558292489296,0.9977362189619224,11.972834627543072,4,2.0,False,2.0,1.0,1638.4000000000003,8603,0.4,2.0,1.0,0.16000000000000003,False
1.25,32,0.019531249999999997,32,4.440892098500626e-16,128,0.00078125,0.1,0.0,kappa,2.0,0.18966162572152964,2.2759395086583565,0.9975058673231058,11.970070407877273,4,2.0,False,2.0,1.0,1638.4000000000003,8604,0.4,2.0,1.0,0.16000000000000003,False
1.25,32,0.019531249999999997,32,0.0,128,0.00078125,0.1,0.0,kappa,2.0,0.17393526778404597,2.0872232134085515,0.9973722705966676,11.96846724716001,4,2.0,False,2.0,1.0,1638.4000000000003,8605,0.4,2.0,1.0,0.16000000000000003,False
1.25,64,0.03906249999999999,32,2.220446049250313e-16,128,0.00078125,0.1,0.0,kappa,2.0,0.09105949764471159,1.092713971736539,0.9976432542113464,11.971719050536157,4,2.0,False,2.0,1.0,1638.4000000000003,8601,0.4,2.0,1.0,0.16000000000000003,False
1.25,64,0.03906249999999999,32,0.0,128,0.00078125,0.1,0.0,kappa,2.0,0.0886206094425957,1.0634473133111488,0.9985540417351869,11.982648500822249,4,2.0,False,2.0,1.0,1638.4000000000003,8602,0.4,2.0,1.0,0.16000000000000003,False
1.25,64,0.03906249999999999,32,0.0,128,0.00078125,0.1,0.0,kappa,2.0,0.10485565045747257,1.2582678054896712,0.9977362189619224,11.972834627543072,4,2.0,False,2.0,1.0,1638.4000000000003,8603,0.4,2.0,1.0,0.16000000000000003,False
1.25,64,0.03906249999999999,32,0.0,128,0.00078125,0.1,0.0,kappa,2.0,0.0933511940139004,1.120214328166805,0.9975058673231058,11.970070407877273,4,2.0,False,2.0,1.0,1638.4000000000003,8604,0.4,2.0,1.0,0.16000000000000003,False
1.25,64,0.03906249999999999,32,0.0,128,0.00078125,0.1,0.0,kappa,2.0,0.08394815435254922,1.0073778522305907,0.9973722705966676,11.96846724716001,4,2.0,False,2.0,1.0,1638.4000000000003,8605,0.4,2.0,1.0,0.16000000000000003,False
1.25,128,0.07812499999999999,32,0.0,128,0.00078125,0.1,0.0,kappa,2.0,0.045266849347405415,0.543202192168865,0.9976432542113464,11.971719050536157,4,2.0,False,2.0,1.0,1638.4000000000003,8601,0.4,2.0,1.0,0.16000000000000003,False
1.25,128,0.07812499999999999,32,0.0,128,0.00078125,0.1,0.0,kappa,2.0,0.04416639873117161,0.5299967847740595,0.9985540417351869,11.982648500822249,4,2.0,False,2.0,1.0,1638.4000000000003,8602,0.4,2.0,1.0,0.16000000000000003,False
1.25,128,0.07812499999999999,32,0.0,128,0.00078125,0.1,0.0,kappa,2.0,0.050996918752014134,0.6119630250241698,0.9977362189619224,11.972834627543072,4,2.0,False,2.0,1.0,1638.4000000000003,8603,0.4,2.0,1.0,0.16000000000000003,False
1.25,128,0.07812499999999999,32,0.0,128,0.00078125,0.1,0.0,kappa,2.0,0.04617725365500382,0.5541270438600461,0.9975058673231058,11.970070407877273,4,2.0,False,2.0,1.0,1638.4000000000003,8604,0.4,2.0,1.0,0.16000000000000003,False
1.25,128,0.07812499999999999,32,5.551115123125783e-17,128,0.00078125,0.1,0.0,kappa,2.0,0.04141232523791594,0.49694790285499124,0.9973722705966676,11.96846724716001,4,2.0,False,2.0,1.0,1638.4000000000003,8605,0.4,2.0,1.0,0.16000000000000003,False
1.25,256,0.15624999999999997,32,0.0,128,0.00078125,0.1,0.0,kappa,2.0,0.02265469960976209,0.27185639531714506,0.9976432542113464,11.971719050536157,4,2.0,False,2.0,1.0,1638.4000000000003,8601,0.4,2.0,1.0,0.16000000000000003,False
1.25,256,0.15624999999999997,32,0.0,128,0.00078125,0.1,0.0,kappa,2.0,0.022078579717256613,0.26494295660707945,0.9985540417351869,11.982648500822249,4,2.0,False,2.0,1.0,1638.4000000000003,8602,0.4,2.0,1.0,0.16000000000000003,False
1.25,256,0.15624999999999997,32,5.551115123125783e-17,128,0.00078125,0.1,0.0,kappa,2.0,0.024982018982473247,0.29978422778967906,0.9977362189619224,11.972834627543072,4,2.0,False,2.0,1.0,1638.4000000000003,8603,0.4,2.0,1.0,0.16000000000000003,False
1.25,256,0.15624999999999997,32,0.0,128,0.00078125,0.1,0.0,kappa,2.0,0.022939433605646646,0.27527320326775984,0.9975058673231058,11.970070407877273,4,2.0,False,2.0,1.0,1638.4000000000003,8604,0.4,2.0,1.0,0.16000000000000003,False
1.25,256,0.15624999999999997,32,0.0,128,0.00078125,0.1,0.0,kappa,2.0,0.020654323261128236,0.24785187913353882,0.9973722705966676,11.96846724716001,4,2.0,False,2.0,1.0,1638.4000000000003,8605,0.4,2.0,1.0,0.16000000000000003,False
1.25,512,0.31249999999999994,32,0.0,128,0.00078125,0.1,0.0,kappa,2.0,0.011355567535630646,0.13626681042756775,0.9976432542113464,11.971719050536157,4,2.0,False,2.0,1.0,1638.4000000000003,8601,0.4,2.0,1.0,0.16000000000000003,True
1.25,512,0.31249999999999994,32,0.0,128,0.00078125,0.1,0.0,kappa,2.0,0.0110513686816723,0.13261642418006767,0.9985540417351869,11.982648500822249,4,2.0,False,2.0,1.0,1638.4000000000003,8602,0.4,2.0,1.0,0.16000000000000003,True
1.25,512,0.31249999999999994,32,2.7755575615628914e-17,128,0.00078125,0.1,0.0,kappa,2.0,0.012319824374477633,0.14783789249373164,0.9977362189619224,11.972834627543072,4,2.0,False,2.0,1.0,1638.4000000000003,8603,0.4,2.0,1.0,0.16000000000000003,True
1.25,512,0.31249999999999994,32,2.7755575615628914e-17,128,0.00078125,0.1,0.0,kappa,2.0,0.01142615037929876,0.13711380455158517,0.9975058673231058,11.970070407877273,4,2.0,False,2.0,1.0,1638.4000000000003,8604,0.4,2.0,1.0,0.16000000000000003,True
1.25,512,0.31249999999999994,32,0.0,128,0.00078125,0.1,0.0,kappa,2.0,0.010343594191892994,0.12412313030271592,0.9973722705966676,11.96846724716001,4,2.0,False,2.0,1.0,1638.4000000000003,8605,0.4,2.0,1.0,0.16000000000000003,True
1.25,1024,0.6249999999999999,32,0.0,128,0.00078125,0.1,0.0,kappa,2.0,0.005691747062633882,0.06830096475160659,0.9976432542113464,11.971719050536157,4,2.0,False,2.0,1.0,1638.4000000000003,8601,0.4,2.0,1.0,0.16000000000000003,True
1.25,1024,0.6249999999999999,32,0.0,128,0.00078125,0.1,0.0,kappa,2.0,0.005533965725053558,0.06640758870064273,0.9985540417351869,11.982648500822249,4,2.0,False,2.0,1.0,1638.4000000000003,8602,0.4,2.0,1.0,0.16000000000000003,True
1.25,1024,0.6249999999999999,32,0.0,128,0.00078125,0.1,0.0,kappa,2.0,0.0061041958881790205,0.07325035065814826,0.9977362189619224,11.972834627543072,4,2.0,False,2.0,1.0,1638.4000000000003,8603,0.4,2.0,1.0,0.16000000000000003,True
1.25,1024,0.6249999999999999,32,0.0,128,0.00078125,0.1,0.0,kappa,2.0,0.005700269930963315,0.0684032391715598,0.9975058673231058,11.970070407877273,4,2.0,False,2.0,1.0,1638.4000000000003,8604,0.4,2.0,1.0,0.16000000000000003,True
1.25,1024,0.6249999999999999,32,0.0,128,0.00078125,0.1,0.0,kappa,2.0,0.005185671932273295,0.062228063187279546,0.9973722705966676,11.96846724716001,4,2.0,False,2.0,1.0,1638.4000000000003,8605,0.4,2.0,1.0,0.16000000000000003,True
1.25,2048,1.2499999999999998,32,0.0,128,0.00078125,0.1,0.0,kappa,2.0,0.002851636706100856,0.03421964047321027,0.9976432542113464,11.971719050536157,4,2.0,False,2.0,1.0,1638.4000000000003,8601,0.4,2.0,1.0,0.16000000000000003,True
1.25,2048,1.2499999999999998,32,6.938893903907228e-18,128,0.00078125,0.1,0.0,kappa,2.0,0.0027710449170758123,0.033252539004909765,0.9985540417351869,11.982648500822249,4,2.0,False,2.0,1.0,1638.4000000000003,8602,0.4,2.0,1.0,0.16000000000000003,True
1.25,2048,1.2499999999999998,32,0.0,128,0.00078125,0.1,0.0,kappa,2.0,0.0030338614433622355,0.036406337320346836,0.9977362189619224,11.972834627543072,4,2.0,False,2.0,1.0,1638.4000000000003,8603,0.4,2.0,1.0,0.16000000000000003,True
1.25,2048,1.2499999999999998,32,6.938893903907228e-18,128,0.00078125,0.1,0.0,kappa,2.0,0.002846308147295158,0.034155697767541904,0.9975058673231058,11.970070407877273,4,2.0,False,2.0,1.0,1638.4000000000003,8604,0.4,2.0,1.0,0.16000000000000003,True
1.25,2048,1.2499999999999998,32,0.0,128,0.00078125,0.1,0.0,kappa,2.0,0.002599648579856119,0.031195782958273424,0.9973722705966676,11.96846724716001,4,2.0,False,2.0,1.0,1638.4000000000003,8605,0.4,2.0,1.0,0.16000000000000003,True
1.25,4096,2.4999999999999996,32,0.0,128,0.00078125,0.1,0.0,kappa,2.0,0.0014280388462029007,0.017136466154434808,0.9976432542113464,11.971719050536157,4,2.0,False,2.0,1.0,1638.4000000000003,8601,0.4,2.0,1.0,0.16000000000000003,True
1.25,4096,2.4999999999999996,32,3.469446951953614e-18,128,0.00078125,0.1,0.0,kappa,2.0,0.0013872696842898865,0.016647236211478646,0.9985540417351869,11.982648500822249,4,2.0,False,2.0,1.0,1638.4000000000003,8602,0.4,2.0,1.0,0.16000000000000003,True
1.25,4096,2.4999999999999996,32,0.0,128,0.00078125,0.1,0.0,kappa,2.0,0.0015108873535648116,0.018130648242777745,0.9977362189619224,11.972834627543072,4,2.0,False,2.0,1.0,1638.4000000000003,8603,0.4,2.0,1.0,0.16000000000000003,True
1.25,4096,2.4999999999999996,32,3.469446951953614e-18,128,0.00078125,0.1,0.0,kappa,2.0,0.0014219865488972526,0.017063838586767036,0.9975058673231058,11.970070407877273,4,2.0,False,2.0,1.0,1638.4000000000003,8604,0.4,2.0,1.0,0.16000000000000003,True
1.25,4096,2.4999999999999996,32,0.0,128,0.00078125,0.1,0.0,kappa,2.0,0.001302693181808313,0.015632318181699755,0.9973722705966676,11.96846724716001,4,2.0,False,2.0,1.0,1638.4000000000003,8605,0.4,2.0,1.0,0.16000000000000003,True
80.0,32,0.07812499999999999,32,0.0,128,0.1,0.4,0.0,sigma_k,0.5,2.0962330131300426,8.38493205252017,0.9960206541869883,3.984082616747953,4,1.0,False,1.0,0.5,409.6000000000001,8601,0.4,0.5,0.5,0.16000000000000003,False
80.0,32,0.07812499999999999,32,0.0,128,0.1,0.4,0.0,sigma_k,0.5,1.806232180938733,7.224928723754935,0.9975265424046305,3.9901061696185236,4,1.0,False,1.0,0.5,409.6000000000001,8602,0.4,0.5,0.5,0.16000000000000003,False
80.0,32,0.07812499999999999,32,1.7763568394002505e-15,128,0.1,0.4,0.0,sigma_k,0.5,2.0022370932198674,8.00894837287947,0.9963230712030552,3.9852922848122208,4,1.0,False,1.0,0.5,409.6000000000001,8603,0.4,0.5,0.5,0.16000000000000003,False
80.0,32,0.07812499999999999,32,0.0,128,0.1,0.4,0.0,sigma_k,0.5,1.8384330396987156,7.353732158794866,0.995734805095135,3.982939220380542,4,1.0,False,1.0,0.5,409.6000000000001,8604,0.4,0.5,0.5,0.16000000000000003,False
80.0,32,0.07812499999999999,32,0.0,128,0.1,0.4,0.0,sigma_k,0.5,2.02965218335195,8.1186087334078,0.9958135769609495,3.983254307843798,4,1.0,False,1.0,0.5,409.6000000000001,8605,0.4,0.5,0.5,0.16000000000000003,False
80.0,64,0.15624999999999997,32,0.0,128,0.1,0.4,0.0,sigma_k,0.5,1.2847611211070122,5.139044484428049,0.9960206541869883,3.984082616747953,4,1.0,False,1.0,0.5,409.6000000000001,8601,0.4,0.5,0.5,0.16000000000000003,False
80.0,64,0.15624999999999997,32,4.440892098500626e-16,128,0.1,0.4,0.0,sigma_k,0.5,0.9266260366284278,3.706504146513713,0.9975265424046305,3.9901061696185236,4,1.0,False,1.0,0.5,409.6000000000001,8602,0.4,0.5,0.5,0.16000000000000003,False
80.0,64,0.15624999999999997,32,0.0,128,0.1,0.4,0.0,sigma_k,0.5,1.0830254617516903,4.332101847006761,0.9963230712030552,3.9852922848122208,4,1.0,False,1.0,0.5,409.6000000000001,8603,0.4,0.5,0.5,0.16000000000000003,False
80.0,64,0.15624999999999997,32,0.0,128,0.1,0.4,0.0,sigma_k,0.5,0.9290773960956227,3.7163095843824925,0.995734805095135,3.982939220380542,4,1.0,False,1.0,0.5,409.6000000000001,8604,0.4,0.5,0.5,0.16000000000000003,False
80.0,64,0.15624999999999997,32,0.0,128,0.1,0.4,0.0,sigma_k,0.5,1.0955116812672872,4.382046725069149,0.9958135769609495,3.983254307843798,4,1.0,False,1.0,0.5,409.6000000000001,8605,0.4,0.5,0.5,0.16000000000000003,False
80.0,128,0.31249999999999994,32,0.0,128,0.1,0.4,0.0,sigma_k,0.5,0.4141522914230023,1.6566091656920092,0.9960206541869883,3.984082616747953,4,1.0,False,1.0,0.5,409.6000000000001,8601,0.4,0.5,0.5,0.16000000000000003,False
80.0,128,0.31249999999999994,32,0.0,128,0.1,0.4,0.0,sigma_k,0.5,0.41968903103984234,1.67875612415937,0.9975265424046305,3.9901061696185236,4,1.0,False,1.0,0.5,409.6000000000001,8602,0.4,0.5,0.5,0.16000000000000003,False
80.0,128,0.31249999999999994,32,0.0,128,0.1,0.4,0.0,sigma_k,0.5,0.47902848153363997,1.9161139261345599,0.9963230712030552,3.9852922848122208,4,1.0,False,1.0,0.5,409.6000000000001,8603,0.4,0.5,0.5,0.16000000000000003,False
80.0,128,0.31249999999999994,32,2.220446049250313e-16,128,0.1,0.4,0.0,sigma_k,0.5,0.40967698174852546,1.6387079269941025,0.995734805095135,3.982939220380542,4,1.0,False,1.0,0.5,409.6000000000001,8604,0.4,0.5,0.5,0.16000000000000003,False
80.0,128,0.31249999999999994,32,2.220446049250313e-16,128,0.1,0.4,0.0,sigma_k,0.5,0.37915438299763793,1.5166175319905517,0.9958135769609495,3.983254307843798,4,1.0,False,1.0,0.5,409.6000000000001,8605,0.4,0.5,0.5,0.16000000000000003,False
80.0,256,0.6249999999999999,32,0.0,128,0.1,0.4,0.0,sigma_k,0.5,0.19428794506063662,0.7771517802425465,0.9960206541869883,3.984082616747953,4,1.0,False,1.0,0.5,409.6000000000001,8601,0.4,0.5,0.5,0.16000000000000003,False
80.0,256,0.6249999999999999,32,0.0,128,0.1,0.4,0.0,sigma_k,0.5,0.19233370992136914,0.7693348396854769,0.9975265424046305,3.9901061696185236,4,1.0,False,1.0,0.5,409.6000000000001,8602,0.4,0.5,0.5,0.16000000000000003,False
80.0,256,0.6249999999999999,32,0.0,128,0.1,0.4,0.0,sigma_k,0.5,0.22155657230043327,0.8862262892017331,0.9963230712030552,3.9852922848122208,4,1.0,False,1.0,0.5,409.6000000000001,8603,0.4,0.5,0.5,0.16000000000000003,False
80.0,256,0.6249999999999999,32,1.1102230246251565e-16,128,0.1,0.4,0.0,sigma_k,0.5,0.19713119589684489,0.7885247835873799,0.995734805095135,3.982939220380542,4,1.0,False,1.0,0.5,409.6000000000001,8604,0.4,0.5,0.5,0.16000000000000003,False
80.0,256,0.6249999999999999,32,0.0,128,0.1,0.4,0.0,sigma_k,0.5,0.17685541302283164,0.7074216520913266,0.9958135769609495,3.983254307843798,4,1.0,False,1.0,0.5,409.6000000000001,8605,0.4,0.5,0.5,0.16000000000000003,False
80.0,512,1.2499999999999998,32,0.0,128,0.1,0.4,0.0,sigma_k,0.5,0.09507048023079474,0.380281920923179,0.9960206541869883,3.984082616747953,4,1.0,False,1.0,0.5,409.6000000000001,8601,0.4,0.5,0.5,0.16000000000000003,False
80.0,512,1.2499999999999998,32,5.551115123125783e-17,128,0.1,0.4,0.0,sigma_k,0.5,0.09302699660314222,0.37210798641256904,0.9975265424046305,3.9901061696185236,4,1.0,False,1.0,0.5,409.6000000000001,8602,0.4,0.5,0.5,0.16000000000000003,False
80.0,512,1.2499999999999998,32,0.0,128,0.1,0.4,0.0,sigma_k,0.5,0.10542023283257793,0.4216809313303117,0.9963230712030552,3.9852922848122208,4,1.0,False,1.0,0.5,409.6000000000001,8603,0.4,0.5,0.5,0.16000000000000003,False
80.0,512,1.2499999999999998,32,0.0,128,0.1,0.4,0.0,sigma_k,0.5,0.09640919978573863,0.3856367991429547,0.995734805095135,3.982939220380542,4,1.0,False,1.0,0.5,409.6000000000001,8604,0.4,0.5,0.5,0.16000000000000003,False
80.0,512,1.2499999999999998,32,5.551115123125783e-17,128,0.1,0.4,0.0,sigma_k,0.5,0.08659932292699499,0.34639729170797995,0.9958135769609495,3.983254307843798,4,1.0,False,1.0,0.5,409.6000000000001,8605,0.4,0.5,0.5,0.16000000000000003,False
80.0,1024,2.4999999999999996,32,0.0,128,0.1,0.4,0.0,sigma_k,0.5,0.047220215252488054,0.18888086100995222,0.9960206541869883,3.984082616747953,4,1.0,False,1.0,0.5,409.6000000000001,8601,0.4,0.5,0.5,0.16000000000000003,True
80.0,1024,2.4999999999999996,32,0.0,128,0.1,0.4,0.0,sigma_k,0.5,0.045962605216900716,0.18385042086760295,0.9975265424046305,3.9901061696185236,4,1.0,False,1.0,0.5,409.6000000000001,8602,0.4,0.5,0.5,0.16000000000000003,True
80.0,1024,2.4999999999999996,32,2.7755575615628914e-17,128,0.1,0.4,0.0,sigma_k,0.5,0.051141990101396896,0.20456796040558758,0.9963230712030552,3.9852922848122208,4,1.0,False,1.0,0.5,409.6000000000001,8603,0.4,0.5,0.5,0.16000000000000003,False
80.0,1024,2.4999999999999996,32,0.0,128,0.1,0.4,0.0,sigma_k,0.5,0.04765161687772683,0.1906064675109074,0.995734805095135,3.982939220380542,4,1.0,False,1.0,0.5,409.6000000000001,8604,0.4,0.5,0.5,0.16000000000000003,True
80.0,1024,2.4999999999999996,32,0.0,128,0.1,0.4,0.0,sigma_k,0.5,0.04313795692396715,0.1725518276958686,0.9958135769609495,3.983254307843798,4,1.0,False,1.0,0.5,409.6000000000001,8605,0.4,0.5,0.5,0.16000000000000003,True
80.0,2048,4.999999999999999,32,0.0,128,0.1,0.4,0.0,sigma_k,0.5,0.02357755852118703,0.09431023408474812,0.9960206541869883,3.984082616747953,4,1.0,False,1.0,0.5,409.6000000000001,8601,0.4,0.5,0.5,0.16000000000000003,True
80.0,2048,4.999999999999999,32,0.0,128,0.1,0.4,0.0,sigma_k,0.5,0.02289194192870481,0.09156776771481928,0.9975265424046305,3.9901061696185236,4,1.0,False,1.0,0.5,409.6000000000001,8602,0.4,0.5,0.5,0.16000000000000003,True
80.0,2048,4.999999999999999,32,0.0,128,0.1,0.4,0.0,sigma_k,0.5,0.025118507634012636,0.10047403053605054,0.9963230712030552,3.9852922848122208,4,1.0,False,1.0,0.5,409.6000000000001,8603,0.4,0.5,0.5,0.16000000000000003,True
80.0,2048,4.999999999999999,32,0.0,128,0.1,0.4,0.0,sigma_k,0.5,0.023690984957363843,0.09476393982945541,0.995734805095135,3.982939220380542,4,1.0,False,1.0,0.5,409.6000000000001,8604,0.4,0.5,0.5,0.16000000000000003,True
80.0,2048,4.999999999999999,32,0.0,128,0.1,0.4,0.0,sigma_k,0.5,0.021624079305636063,0.08649631722254425,0.9958135769609495,3.983254307843798,4,1.0,False,1.0,0.5,409.6000000000001,8605,0.4,0.5,0.5,0.16000000000000003,True
80.0,4096,9.999999999999998,32,0.0,128,0.1,0.4,0.0,sigma_k,0.5,0.011793504106522959,0.047174016426091835,0.9960206541869883,3.984082616747953,4,1.0,False,1.0,0.5,409.6000000000001,8601,0.4,0.5,0.5,0.16000000000000003,True
80.0,4096,9.999999999999998,32,0.0,128,0.1,0.4,0.0,sigma_k,0.5,0.011437083340815096,0.0457483333632604,0.9975265424046305,3.9901061696185236,4,1.0,False,1.0,0.5,409.6000000000001,8602,0.4,0.5,0.5,0.16000000000000003,True
80.0,4096,9.999999999999998,32,0.0,128,0.1,0.4,0.0,sigma_k,0.5,0.01242586872526288,0.04970347490105152,0.9963230712030552,3.9852922848122208,4,1.0,False,1.0,0.5,409.6000000000001,8603,0.4,0.5,0.5,0.16000000000000003,True
